X793|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO: AREAS DE DEPORTE Y ATLETISMO
X794|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO: CALLES Y CARRETERAS
X795|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO: COMERCIO Y AREAS DE SERVICIO
X796|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X797|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO: GRANJA
X798|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO: OTRO LUGAR ESPECIFICADO
X799|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OBJETO ROMO O SIN FILO: LUGAR NO ESPECIFICADO
X800|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: VIVIENDA
X801|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: INSTITUCION RESIDENCIAL
X802|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X803|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: AREAS DE DEPORTE Y ATLETISMO
X804|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: CALLES Y CARRETERAS
X805|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: COMERCIO Y AREAS DE SERVICIO
X806|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X807|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: GRANJA
X808|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: OTRO LUGAR ESPECIFICADO
X809|LESION AUTOINFLIGIDA INTENCIONALMENTE AL SALTAR DESDE UN LUGAR ELEVADO: LUGAR NO ESPECIFICADO
X810|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: VIVIENDA
X811|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: INSTITUCION RESIDENCIAL
X812|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X813|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: AREAS DE DEPORTE Y ATLETISMO
X814|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: CALLES Y CARRETERAS
X815|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: COMERCIO Y AREAS DE SERVICIO
X816|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X817|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: GRANJA
X818|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: OTRO LUGAR ESPECIFICADO
X819|LESION AUTOINFLIGIDA INTENCIONALMENTE POR ARROJARSE O COLOCARSE DELANTE DE OBJETO EN MOVIMIENTO: LUGAR NO ESPECIFICADO
X820|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: VIVIENDA
X821|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: INSTITUCION RESIDENCIAL
X822|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X823|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: AREAS DE DEPORTE Y ATLETISMO
X824|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: CALLES Y CARRETERAS
X825|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: COMERCIO Y AREAS DE SERVICIO
X826|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X827|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: GRANJA
X828|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: OTRO LUGAR ESPECIFICADO
X829|LESION AUTOINFLIGIDA INTENCIONALMENTE POR COLISION DE VEHICULO DE MOTOR: LUGAR NO ESPECIFICADO
X830|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: VIVIENDA
X831|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: INSTITUCION RESIDENCIAL
X832|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X833|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO
X834|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: CALLES Y CARRETERAS
X835|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO
X836|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X837|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: GRANJA
X838|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: OTRO LUGAR ESPECIFICADO
X839|LESION AUTOINFLIGIDA INTENCIONALMENTE POR OTROS MEDIOS ESPECIFICADOS: LUGAR NO ESPECIFICADO
X840|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: VIVIENDA
X841|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: INSTITUCION RESIDENCIAL
X842|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X843|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: AREAS DE DEPORTE Y ATLETISMO
X844|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: CALLES Y CARRETERAS
X845|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: COMERCIO Y AREAS DE SERVICIO
X846|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X847|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: GRANJA
X848|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: OTRO LUGAR ESPECIFICADO
X849|LESION AUTOINFLIGIDA INTENCIONALMENTE POR MEDIOS NO ESPECIFICADOS: LUGAR NO ESPECIFICADO
X850|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: VIVIENDA
X851|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: INSTITUCION RESIDENCIAL
X852|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X853|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: AREAS DE DEPORTE Y ATLETISMO
X854|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: CALLES Y CARRETERAS
X855|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: COMERCIO Y AREAS DE SERVICIO
X856|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X857|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: GRANJA
X858|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: OTRO LUGAR ESPECIFICADO
X859|AGRESION CON DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS: LUGAR NO ESPECIFICADO
X860|AGRESION CON SUSTANCIA CORROSIVA: VIVIENDA
X861|AGRESION CON SUSTANCIACORROSIVA: INSTITUCION RESIDENCIAL
X862|AGRESION CON SUSTANCIA CORROSIVA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X863|AGRESION CON SUSTANCIACORROSIVA: AREAS DE DEPORTE Y ATLETISMO
X864|AGRESION CON SUSTANCIA CORROSIVA: CALLES Y CARRETERAS
X865|AGRESION CON SUSTANCIA CORROSIVA: COMERCIO Y AREAS DE SERVICIO
X866|AGRESION CON SUSTANCIA CORROSIVA: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X867|AGRESION CON SUSTANCIA CORROSIVA: GRANJA
X868|AGRESION CON SUSTANCIACORROSIVA: OTRO LUGAR ESPECIFICADO
X869|AGRESION CON SUSTANCIA CORROSIVA: LUGAR NO ESPECIFICADO
X870|AGRESION CON PLAGUICIDAS: VIVIENDA
X871|AGRESION CON PLAGUICIDAS: INSTITUCION RESIDENCIAL
X872|AGRESION CON PLAGUICIDAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X873|AGRESION CON PLAGUICIDAS: AREAS DE DEPORTE Y ATLETISMO
X874|AGRESION CON PLAGUICIDAS: CALLES Y CARRETERAS
X875|AGRESION CON PLAGUICIDAS: COMERCIO Y AREAS DE SERVICIO
X876|AGRESION CON PLAGUICIDAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X877|AGRESION CON PLAGUICIDAS: GRANJA
X878|AGRESION CON PLAGUICIDAS: OTRO LUGAR ESPECIFICADO
X879|AGRESION CON PLAGUICIDAS: LUGAR NO ESPECIFICADO
X880|AGRESION CON GASES Y VAPORES: VIVIENDA
X881|AGRESION CON GASES Y VAPORES: INSTITUCION RESIDENCIAL
X882|AGRESION CON GASES Y VAPORES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X883|AGRESION CON GASES Y VAPORES: AREAS DE DEPORTE Y ATLETISMO
X884|AGRESION CON GASES Y VAPORES: CALLES Y CARRETERAS
X885|AGRESION CON GASES Y VAPORES: COMERCIO Y AREAS DE SERVICIO
X886|AGRESION CON GASES Y VAPORES: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X887|AGRESION CON GASES Y VAPORES: GRANJA
X888|AGRESION CON GASES Y VAPORES: OTRO LUGAR ESPECIFICADO
X889|AGRESION CON GASES Y VAPORES: LUGAR NO ESPECIFICADO
X890|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: VIVIENDA
X891|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: INSTITUCION RESIDENCIAL
X892|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X893|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: AREAS DE DEPORTE Y ATLETISMO
X894|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: CALLES Y CARRETERAS
X895|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: COMERCIO Y AREAS DE SERVICIO
X896|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X897|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: GRANJA
X898|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: OTRO LUGAR ESPECIFICADO
X899|AGRESION CON OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS ESPECIFICADAS: LUGAR NO ESPECIFICADO
X900|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: VIVIENDA
X901|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: INSTITUCION RESIDENCIAL
X902|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X903|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: AREAS DE DEPORTE Y ATLETISMO
X904|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: CALLES Y CARRETERAS
X905|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: COMERCIO Y AREAS DE SERVICIO
X906|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X907|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: GRANJA
X908|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: OTRO LUGAR ESPECIFICADO
X909|AGRESION CON PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS NO ESPECIFICADAS: LUGAR NO ESPECIFICADO
X910|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: VIVIENDA
X911|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: INSTITUCION RESIDENCIAL
X912|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X913|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: AREAS DE DEPORTE Y ATLETISMO
X914|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: CALLES Y CARRETERAS
X915|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: COMERCIO Y AREAS DE SERVICIO
X916|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X917|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: GRANJA
X918|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: OTRO LUGAR ESPECIFICADO
X919|AGRESION POR AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION: LUGAR NO ESPECIFICADO
X920|AGRESION POR AHOGAMIENTO Y SUMERSION: VIVIENDA
X921|AGRESION POR AHOGAMIENTO Y SUMERSION: INSTITUCION RESIDENCIAL
X922|AGRESION POR AHOGAMIENTO Y SUMERSION: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X923|AGRESION POR AHOGAMIENTO Y SUMERSION: AREAS DE DEPORTE Y ATLETISMO
X924|AGRESION POR AHOGAMIENTO Y SUMERSION: CALLES Y CARRETERAS
X925|AGRESION POR AHOGAMIENTO Y SUMERSION: COMERCIO Y AREAS DE SERVICIO
X926|AGRESION POR AHOGAMIENTO Y SUMERSION: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X927|AGRESION POR AHOGAMIENTO Y SUMERSION: GRANJA
X928|AGRESION POR AHOGAMIENTO Y SUMERSION: OTRO LUGAR ESPECIFICADO
X929|AGRESION POR AHOGAMIENTO Y SUMERSION: LUGAR NO ESPECIFICADO
X930|AGRESION CON DISPARO DE ARMA CORTA: VIVIENDA
X931|AGRESION CON DISPARO DE ARMA CORTA: INSTITUCION RESIDENCIAL
X932|AGRESION CON DISPARO DE ARMA CORTA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X933|AGRESION CON DISPARO DE ARMA CORTA: AREAS DE DEPORTE Y ATLETISMO
X934|AGRESION CON DISPARO DE ARMA CORTA: CALLES Y CARRETERAS
X935|AGRESION CON DISPARO DE ARMA CORTA: COMERCIO Y AREAS DE SERVICIO
X936|AGRESION CON DISPARO DE ARMA CORTA: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X937|AGRESION CON DISPARO DE ARMA CORTA: GRANJA
X938|AGRESION CON DISPARO DE ARMA CORTA: OTRO LUGAR ESPECIFICADO
X939|AGRESION CON DISPARO DE ARMA CORTA: LUGAR NO ESPECIFICADO
X940|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: VIVIENDA
X941|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: INSTITUCION RESIDENCIAL
X942|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X943|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: AREAS DE DEPORTE Y ATLETISMO
X944|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: CALLES Y CARRETERAS
X945|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: COMERCIO Y AREAS DE SERVICIO
X946|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X947|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: GRANJA
X948|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: OTRO LUGAR ESPECIFICADO
X949|AGRESION CON DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA: LUGAR NO ESPECIFICADO
X950|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: VIVIENDA
X951|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: INSTITUCION RESIDENCIAL
X952|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X953|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: AREAS DE DEPORTE Y ATLETISMO
X954|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: CALLES Y CARRETERAS
X955|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: COMERCIO Y AREAS DE SERVICIO
X956|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X957|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: GRANJA
X958|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: OTRO LUGAR ESPECIFICADO
X959|AGRESION CON DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS: LUGAR NO ESPECIFICADO
X960|AGRESION CON MATERIAL EXPLOSIVO: VIVIENDA
X961|AGRESION CON MATERIAL EXPLOSIVO: INSTITUCION RESIDENCIAL
X962|AGRESION CON MATERIAL EXPLOSIVO: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X963|AGRESION CON MATERIAL EXPLOSIVO: AREAS DE DEPORTE Y ATLETISMO
X964|AGRESION CON MATERIAL EXPLOSIVO: CALLES Y CARRETERAS
X965|AGRESION CON MATERIAL EXPLOSIVO: COMERCIO Y AREAS DE SERVICIO
X966|AGRESION CON MATERIAL EXPLOSIVO: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X967|AGRESION CON MATERIAL EXPLOSIVO: GRANJA
X968|AGRESION CON MATERIAL EXPLOSIVO: OTRO LUGAR ESPECIFICADO
X969|AGRESION CON MATERIAL EXPLOSIVO: LUGAR NO ESPECIFICADO
X970|AGRESION CON HUMO, FUEGO Y LLAMAS: VIVIENDA
X971|AGRESION CON HUMO, FUEGO Y LLAMAS: INSTITUCION RESIDENCIAL
X972|AGRESION CON HUMO, FUEGO Y LLAMAS: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X973|AGRESION CON HUMO, FUEGO Y LLAMAS: AREAS DE DEPORTE Y ATLETISMO
X974|AGRESION CON HUMO, FUEGO Y LLAMAS: CALLES Y CARRETERAS
X975|AGRESION CON HUMO, FUEGO Y LLAMAS: COMERCIO Y AREAS DE SERVICIO
X976|AGRESION CON HUMO, FUEGO Y LLAMAS: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X977|AGRESION CON HUMO, FUEGO Y LLAMAS: GRANJA
X978|AGRESION CON HUMO, FUEGO Y LLAMAS: OTRO LUGAR ESPECIFICADO
X979|AGRESION CON HUMO, FUEGO Y LLAMAS: LUGAR NO ESPECIFICADO
X980|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: VIVIENDA
X981|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: INSTITUCION RESIDENCIAL
X982|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X983|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: AREAS DE DEPORTE Y ATLETISMO
X984|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: CALLES Y CARRETERAS
X985|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: COMERCIO Y AREAS DE SERVICIO
X986|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X987|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: GRANJA
X988|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: OTRO LUGAR ESPECIFICADO
X989|AGRESION CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES: LUGAR NO ESPECIFICADO
X990|AGRESION CON OBJETO CORTANTE: VIVIENDA
X991|AGRESION CON OBJETO CORTANTE: INSTITUCION RESIDENCIAL
X992|AGRESION CON OBJETO CORTANTE: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS
X993|AGRESION CON OBJETO CORTANTE: AREAS DE DEPORTE Y ATLETISMO
X994|AGRESION CON OBJETO CORTANTE: CALLES Y CARRETERAS
X995|AGRESION CON OBJETO CORTANTE: COMERCIO Y AREAS DE SERVICIO
X996|AGRESION CON OBJETO CORTANTE: AREA INDUSTRIAL Y DE LA CONSTRUCCION
X997|AGRESION CON OBJETO CORTANTE: GRANJA
X998|AGRESION CON OBJETO CORTANTE: OTRO LUGAR ESPECIFICADO
X999|AGRESION CON OBJETO CORTANTE: LUGAR NO ESPECIFICADO
Y000|AGRESION CON OBJETO ROMO O SIN FILO: VIVIENDA
Y001|AGRESION CON OBJETO ROMO O SIN FILO: INSTITUCION RESIDENCIAL
Y002|AGRESION CON OBJETO ROMO O SIN FILO: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS
Y003|AGRESION CON OBJETO ROMO O SIN FILO: AREAS DE DEPORTE Y ATLETISMO
Y004|AGRESION CON OBJETO ROMO O SIN FILO: CALLES Y CARRETERAS
Y005|AGRESION CON OBJETO ROMO O SIN FILO: COMERCIO Y AREA DE SERVICIOS
Y006|AGRESION CON OBJETO ROMO O SIN FILO: AREA INDUSTRIAL Y DE LA CONSTRUCCION
Y007|AGRESION CON OBJETO ROMO O SIN FILO: GRANJA
Y008|AGRESION CON OBJETO ROMO O SIN FILO: OTRO LUGAR ESPECIFICADO
Y009|AGRESION CON OBJETO ROMO O SIN FILO: LUGAR NO ESPECIFICADO
Y010|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: VIVIENDA
Y011|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: INSTITUCION RESIDENCIAL
Y012|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS
Y013|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: AREAS DE DEPORTE Y ATLETISMO
Y014|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: CALLES Y CARRETERAS
Y015|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: COMERCIO Y AREA DE SERVICIOS
Y016|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: AREA INDUSTRIAL Y DE LA CONSTRUCCION
Y017|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: GRANJA
Y018|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: OTRO LUGAR ESPECIFICADO
Y019|AGRESION POR EMPUJON DESDE UN LUGAR ELEVADO: LUGAR NO ESPECIFICADO
Y020|AGRESION POR EMPUJAR O COLOCAR A LA VICTIMA DELANTE DE OBJETO EN MOVIMIENTO: VIVIENDA
Y021|AGRESION POR EMPUJAR O COLOCAR A LA VICTIMA DELANTE DE OBJETO EN MOVIMIENTO: INSTITUCION RESIDENCIAL
Y022|AGRESION POR EMPUJAR O COLOCAR A LA VICTIMA DELANTE DE OBJETO EN MOVIMIENTO: ESCUELAS OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS
Y023|AGRESION POR EMPUJAR O COLOCAR A LA VICTIMA DELANTE DE OBJETO EN MOVIMIENTO: AREAS DE DEPORTE Y ATLETISMO
